simtime,x,y,z,course,climb,v,windX,windY,turn
66.922132872045,1489.59,3464.42,320.2,137.494,-1.2,6.84913,-1.60043,-2.90901,0
67.422132872045,1491.87,3461.94,319.6,137.469,-1.2,6.85044,-1.5974,-2.90999,0
67.922132872045,1494.15,3459.45,319,137.444,-1.2,6.85174,-1.59437,-2.91097,0
68.422132872045,1496.43,3456.97,318.4,137.42,-1.2,6.85306,-1.59134,-2.91194,0
68.922132872045,1498.71,3454.48,317.8,137.395,-1.2,6.85437,-1.58831,-2.91292,0
69.422132872045,1500.99,3452,317.2,137.371,-1.2,6.85569,-1.58527,-2.91389,0
69.922132872045,1503.28,3449.52,316.6,137.346,-1.2,6.85702,-1.58224,-2.91485,0
70.422132872045,1505.57,3447.03,316,137.322,-1.2,6.85834,-1.57921,-2.91581,0
70.922132872045,1507.86,3444.55,315.4,137.297,-1.2,6.85968,-1.57617,-2.91677,0
71.422132872045,1510.15,3442.07,314.8,137.273,-1.2,6.86101,-1.57314,-2.91773,0
71.922132872045,1512.44,3439.59,314.2,137.249,-1.2,6.86235,-1.5701,-2.91868,0
72.422132872045,1514.73,3437.11,313.6,137.224,-1.2,6.86369,-1.56707,-2.91963,0
72.922132872045,1517.03,3434.63,313,137.2,-1.2,6.86504,-1.56403,-2.92058,0
73.422132872045,1519.32,3432.15,312.4,137.176,-1.2,6.86639,-1.561,-2.92152,0
73.922132872045,1521.62,3429.67,311.8,137.151,-1.2,6.86774,-1.55796,-2.92246,0
74.422132872045,1523.92,3427.19,311.2,137.127,-1.2,6.8691,-1.55492,-2.9234,0
74.922132872045,1526.22,3424.71,310.6,137.103,-1.2,6.87046,-1.55189,-2.92433,0
75.422132872045,1528.52,3422.23,310,137.079,-1.2,6.87183,-1.54885,-2.92526,0
75.922132872045,1530.83,3419.76,309.4,137.054,-1.2,6.87319,-1.54581,-2.92619,0
76.422132872045,1533.13,3417.28,308.8,137.03,-1.2,6.87457,-1.54277,-2.92712,0
76.922132872045,1535.44,3414.8,308.2,137.006,-1.2,6.87594,-1.53973,-2.92804,0
77.422132872045,1537.75,3412.33,307.6,136.982,-1.2,6.87732,-1.53669,-2.92896,0
77.922132872045,1540.06,3409.85,307,136.958,-1.2,6.87871,-1.53365,-2.92987,0
78.422132872045,1542.37,3407.38,306.4,136.934,-1.2,6.88009,-1.53061,-2.93078,0
78.922132872045,1544.68,3404.9,305.8,136.91,-1.2,6.88148,-1.52757,-2.93169,0
79.422132872045,1547,3402.43,305.2,136.886,-1.2,6.88288,-1.52453,-2.9326,0
79.922132872045,1549.31,3399.95,304.6,136.862,-1.2,6.88428,-1.52149,-2.9335,0
80.422132872045,1551.63,3397.48,304,136.838,-1.2,6.88568,-1.51845,-2.9344,0
80.922132872045,1553.95,3395.01,303.4,136.814,-1.2,6.88708,-1.51541,-2.9353,0
81.422132872045,1556.27,3392.54,302.8,136.79,-1.2,6.88849,-1.51237,-2.93619,0
81.922132872045,1558.59,3390.06,302.2,136.766,-1.2,6.8899,-1.50933,-2.93708,0
82.422132872045,1560.92,3387.59,301.6,136.742,-1.2,6.89132,-1.50628,-2.93797,0
82.922132872045,1563.24,3385.12,301,136.719,-1.2,6.89274,-1.50324,-2.93885,0
83.422132872045,1565.57,3382.65,300.4,136.695,-1.2,6.89416,-1.5002,-2.93974,0
83.922132872045,1567.9,3380.18,299.8,136.671,-1.2,6.89559,-1.49715,-2.94061,0
84.422132872045,1570.22,3377.71,299.2,136.647,-1.2,6.89702,-1.49411,-2.94149,0
84.922132872045,1572.56,3375.24,298.6,136.624,-1.2,6.89846,-1.49107,-2.94236,0
85.422132872045,1574.89,3372.77,298,136.6,-1.2,6.89989,-1.48802,-2.94323,0
85.922132872045,1577.22,3370.3,297.4,136.576,-1.2,6.90134,-1.48498,-2.94409,0
86.422132872045,1579.56,3367.84,296.8,136.553,-1.2,6.90278,-1.48193,-2.94496,0
86.922132872045,1581.9,3365.37,296.2,136.529,-1.2,6.90423,-1.47889,-2.94582,0
87.422132872045,1584.24,3362.9,295.6,136.505,-1.2,6.90568,-1.47584,-2.94667,0
87.922132872045,1586.58,3360.43,295,136.482,-1.2,6.90714,-1.47279,-2.94752,0
88.422132872045,1588.92,3357.97,294.4,136.458,-1.2,6.9086,-1.46975,-2.94837,0
88.922132872045,1591.26,3355.5,293.8,136.435,-1.2,6.91006,-1.4667,-2.94922,0
89.422132872045,1593.61,3353.04,293.2,136.411,-1.2,6.91153,-1.46365,-2.95006,0
89.922132872045,1595.95,3350.57,292.6,136.388,-1.2,6.913,-1.46061,-2.9509,0
90.422132872045,1598.3,3348.11,292,136.364,-1.2,6.91447,-1.45756,-2.95174,0
90.922132872045,1600.65,3345.64,291.4,136.341,-1.2,6.91595,-1.45451,-2.95258,0
91.422132872045,1603,3343.18,290.8,136.318,-1.2,6.91743,-1.45146,-2.95341,0
91.922132872045,1605.35,3340.72,290.2,136.294,-1.2,6.91891,-1.44842,-2.95424,0
